CONTAMINACION	ANTIOQUIA[CONTAMINACION]	0
CONTAMINACION	ARAUCA[CONTAMINACION]	20
CONTAMINACION	BOGOTA, D.C.[CONTAMINACION]	0
CONTAMINACION	BOLIVAR[CONTAMINACION]	3225
CONTAMINACION	BOYACA[CONTAMINACION]	25
CONTAMINACION	CALDAS[CONTAMINACION]	0
CONTAMINACION	CASANARE[CONTAMINACION]	0
CONTAMINACION	CAUCA[CONTAMINACION]	0
CONTAMINACION	CESAR[CONTAMINACION]	0
CONTAMINACION	CHOCO[CONTAMINACION]	0
CONTAMINACION	CORDOBA[CONTAMINACION]	0
CONTAMINACION	CUNDINAMARCA[CONTAMINACION]	338
CONTAMINACION	HUILA[CONTAMINACION]	0
CONTAMINACION	MAGDALENA[CONTAMINACION]	1310
CONTAMINACION	META[CONTAMINACION]	0
CONTAMINACION	NARINO[CONTAMINACION]	6065
CONTAMINACION	NORTE DE SANTANDER[CONTAMINACION]	0
CONTAMINACION	PUTUMAYO[CONTAMINACION]	20
CONTAMINACION	RISARALDA[CONTAMINACION]	0
CONTAMINACION	SANTANDER[CONTAMINACION]	250
CONTAMINACION	TOLIMA[CONTAMINACION]	65
CONTAMINACION	VALLE DEL CAUCA[CONTAMINACION]	0
CRECIENTE SUBITA	ANTIOQUIA[CRECIENTE SUBITA]	0
CRECIENTE SUBITA	CASANARE[CRECIENTE SUBITA]	0
CRECIENTE SUBITA	CAUCA[CRECIENTE SUBITA]	0
CRECIENTE SUBITA	CORDOBA[CRECIENTE SUBITA]	2805
CRECIENTE SUBITA	CUNDINAMARCA[CRECIENTE SUBITA]	0
CRECIENTE SUBITA	HUILA[CRECIENTE SUBITA]	5
CRECIENTE SUBITA	META[CRECIENTE SUBITA]	7
CRECIENTE SUBITA	NORTE DE SANTANDER[CRECIENTE SUBITA]	0
CRECIENTE SUBITA	PUTUMAYO[CRECIENTE SUBITA]	0
CRECIENTE SUBITA	QUINDIO[CRECIENTE SUBITA]	3
CRECIENTE SUBITA	RISARALDA[CRECIENTE SUBITA]	0
CRECIENTE SUBITA	SANTANDER[CRECIENTE SUBITA]	2
CRECIENTE SUBITA	TOLIMA[CRECIENTE SUBITA]	0
DERRAME	ANTIOQUIA[DERRAME]	0
DERRAME	BOGOTA, D.C.[DERRAME]	0
DERRAME	CASANARE[DERRAME]	0
DERRAME	HUILA[DERRAME]	0
DERRAME	MAGDALENA[DERRAME]	0
DERRAME	NORTE DE SANTANDER[DERRAME]	0
DERRAME	SANTANDER[DERRAME]	0
DERRAME	TOLIMA[DERRAME]	0
DERRAME DE HIDROCARBUROS	ARAUCA[DERRAME DE HIDROCARBUROS]	0
DERRAME DE HIDROCARBUROS	BOLIVAR[DERRAME DE HIDROCARBUROS]	0
